,HostelName,VenueName,Category,VenueLatitude,VenueLongitude
3185,CITAN Hostel,マルエツ プチ 東日本橋三丁目店,Grocery Store,35.69229565625375,139.78423389868237
3186,CITAN Hostel,7-Eleven (セブンイレブン 千代田岩本町1丁目店),Convenience Store,35.6920301641736,139.7775628324018
3187,CITAN Hostel,Beaver Bread,Bakery,35.69077097117938,139.78242999156896
3188,CITAN Hostel,7-Eleven (セブンイレブン 千代田岩本町2丁目店),Convenience Store,35.693075314757316,139.7780814506532
3189,CITAN Hostel,Caffè Veloce (カフェ・ベローチェ),Coffee Shop,35.688561085260346,139.78052124381065
3190,CITAN Hostel,Drug Papasu (どらっぐぱぱす 新人形町店),Drugstore,35.687570864360794,139.78123473276383
3191,CITAN Hostel,St. Marc Café (サンマルクカフェ),Coffee Shop,35.69073960527555,139.7781950980425
3192,CITAN Hostel,7-Eleven (セブンイレブン 日本橋久松町店),Convenience Store,35.68975722826995,139.78518664249827
3193,CITAN Hostel,7-Eleven (セブンイレブン 東神田2丁目店),Convenience Store,35.695638,139.779611
3194,CITAN Hostel,7-Eleven (セブンイレブン 東日本橋3丁目店),Convenience Store,35.691195943318995,139.78305207958329
3195,CITAN Hostel,FamilyMart (ファミリーマート 小伝馬町鞍掛橋店),Convenience Store,35.692097,139.780529
3196,CITAN Hostel,CoCo Ichibanya (CoCo壱番屋),Japanese Curry Restaurant,35.69044686960365,139.77854177355766
3197,CITAN Hostel,Ministop (ミニストップ 日本橋馬喰町2丁目店),Convenience Store,35.6953389,139.7828215
3198,CITAN Hostel,FamilyMart (ファミリーマート 日本橋堀留町一丁目店),Convenience Store,35.68873,139.779909
3199,CITAN Hostel,7-Eleven (セブンイレブン 馬喰横山駅前店),Convenience Store,35.690877,139.783887
3200,CITAN Hostel,7-Eleven (セブンイレブン 馬喰町駅前店),Convenience Store,35.69268430085085,139.78183150291443
3201,CITAN Hostel,Toyoko Inn Tokyo Nihombashi (東横イン東京日本橋),Bed & Breakfast,35.6911829170205,139.7811576230015
3202,CITAN Hostel,とんかつ はしや 馬喰町店,Tonkatsu Restaurant,35.692305855936056,139.781896314658
3203,CITAN Hostel,My Basket (まいばすけっと 日本橋富沢町店),Grocery Store,35.6902034315353,139.78176543726863
3204,CITAN Hostel,A-Garage,Performing Arts Venue,35.69155693127099,139.78244209790012
3205,CITAN Hostel,Seijuken (清寿軒),Wagashi Place,35.68801254635069,139.7794483602047
3206,CITAN Hostel,Hotel Horidome Villa (ホテル堀留ヴィラ),Bed & Breakfast,35.68902164428444,139.7800971721247
3207,CITAN Hostel,ちょもらんま,Chinese Restaurant,35.69297946092232,139.78218850229842
3208,CITAN Hostel,APA Hotel Kodenmacho Ekimae (アパホテル小伝馬町駅前),Bed & Breakfast,35.691097720317046,139.7807578324636
3209,CITAN Hostel,Kitade Shokudo (北出食堂),Taco Place,35.693537,139.778972
3210,CITAN Hostel,FamilyMart (ファミリーマート 東神田二丁目店),Convenience Store,35.69544722814865,139.78085154524368
3211,CITAN Hostel,そば処 おか田,Soba Restaurant,35.689852397361136,139.77681961745455
3212,CITAN Hostel,FamilyMart (ファミリーマート 小伝馬町大門通り店),Convenience Store,35.69127799680217,139.77957119526116
3213,CITAN Hostel,Lawson (ローソン 岩本町三丁目店),Convenience Store,35.69468474995331,139.77894683431393
3214,CITAN Hostel,Doutor Coffee Shop (ドトールコーヒーショップ 岩本町2丁目店),Coffee Shop,35.692294020407125,139.77645110089088
3215,CITAN Hostel,とんかつ はしや,Tonkatsu Restaurant,35.693287517767736,139.7795366923377
3216,CITAN Hostel,Ministop (ミニストップ 東日本橋3丁目店),Convenience Store,35.6908841,139.7843025
3217,CITAN Hostel,APA Hotel Ningyocho Ekikita (アパホテル人形町駅北),Bed & Breakfast,35.688182582290054,139.7815835401459
3218,CITAN Hostel,Lawson (ローソン 東日本橋二丁目店),Convenience Store,35.69176609947518,139.78586376694622
3219,CITAN Hostel,Nihonbashi Brewery.,Beer Bar,35.689718,139.782604
3220,CITAN Hostel,CoCo Ichibanya (CoCo壱番屋),Japanese Curry Restaurant,35.694172,139.783242
3221,CITAN Hostel,Komoro Soba (小諸そば 東日本橋店),Soba Restaurant,35.692844587650136,139.78490450701716
3222,CITAN Hostel,Lawson (ローソン 日本橋横山町店),Convenience Store,35.691812949350044,139.78195899031374
3223,CITAN Hostel,十思湯,Spa,35.69089023429565,139.77736062301452
3224,CITAN Hostel,Hidakaya (日高屋 馬喰町西口店),Chinese Restaurant,35.69276765483096,139.7820850315095
3225,CITAN Hostel,Apetaito (あぺたいと),Noodle House,35.69328217630295,139.78169739246368
3226,CITAN Hostel,Daily Yamazaki (デイリーヤマザキ 馬喰横山駅前店),Convenience Store,35.69198720147863,139.782916656886
3227,CITAN Hostel,BERTH COFFEE,Coffee Shop,35.69141535530935,139.78141489376534
3228,CITAN Hostel,日乃屋カレー 人形町店,Japanese Curry Restaurant,35.68781656718586,139.78098536994713
3229,CITAN Hostel,Run boys! Run girls!,Sporting Goods Shop,35.69291868417049,139.77705916159582
3230,CITAN Hostel,順順餃子房  馬喰町店,Chinese Restaurant,35.69103843264887,139.7818100452423
3231,CITAN Hostel,My Basket (まいばすけっと 岩本町3丁目店),Grocery Store,35.694644031175756,139.77893384836548
3232,CITAN Hostel,韓国屋台 豚大門市場,Korean Restaurant,35.69159333123531,139.78163592999488
3233,CITAN Hostel,Jugemu (寿限無担々麺),Ramen Restaurant,35.687077409745754,139.78107494519736
3234,CITAN Hostel,Jack37Burger,Burger Joint,35.692177,139.77989
3235,CITAN Hostel,Sakazen (サカゼン 日本橋本店),Clothing Store,35.69348803605135,139.7831370213281
3236,CITAN Hostel,Doutor Coffee Shop (ドトールコーヒーショップ 小伝馬町店),Coffee Shop,35.691761094575355,139.7802481327599
3237,CITAN Hostel,Fukumori (フクモリ),Café,35.69346080172591,139.7810161113739
3238,CITAN Hostel,GATHERING TABLE PANTRY,Italian Restaurant,35.692504909440885,139.78131936524807
3239,CITAN Hostel,焼肉 赤身 にくがとう,BBQ Joint,35.68725506612826,139.77980393320632
3240,CITAN Hostel,Ogawa (おが和),Yakitori Restaurant,35.68743449506022,139.78211289641507
3241,CITAN Hostel,Dakshin (南インド料理 ダクシン),South Indian Restaurant,35.69433436704341,139.78413235591646
3242,CITAN Hostel,PIZZERIA IL TAMBURELLO,Pizza Place,35.68861166929127,139.77875065975164
3243,CITAN Hostel,沖縄台所 くわっちー家,Japanese Restaurant,35.68812196709655,139.77974932545294
3244,CITAN Hostel,LORO bicycles,Bike Shop,35.68986894610163,139.78501989689337
3245,CITAN Hostel,鉄板焼ステーキ ミキスケ,Steakhouse,35.69199435487755,139.77874431612406
3246,CITAN Hostel,My Basket (まいばすけっと 日本橋横山町店),Grocery Store,35.6913830578449,139.78178929719243
3247,CITAN Hostel,FamilyMart (ファミリーマート 大伝馬町店),Convenience Store,35.69026517581323,139.7788431900388
3248,CITAN Hostel,MoonlightGear,Sporting Goods Shop,35.69293715360054,139.7770397522192
3249,CITAN Hostel,Torikizoku (鳥貴族 小伝馬町店),Sake Bar,35.690704,139.77881
3250,CITAN Hostel,Shin Nihon Yakiniku Tou (新日本焼肉党),BBQ Joint,35.692379,139.78453
3251,CITAN Hostel,炭火鳥料理 鳥番長,Japanese Restaurant,35.69191491445057,139.7804584197394
3252,CITAN Hostel,Tonkatsu Imoya (とんかつ いもや),Tonkatsu Restaurant,35.694102,139.781556
3253,CITAN Hostel,Fuxue (虎穴),Szechuan Restaurant,35.6906066,139.7832155
3254,CITAN Hostel,bakuro COMMON,Mediterranean Restaurant,35.69310576378156,139.78437721549494
3255,CITAN Hostel,炉端横山,Japanese Restaurant,35.69202413881439,139.78216615040046
3256,CITAN Hostel,trattoria L'INSIEME (トラットリア リンシエメ),Italian Restaurant,35.69140603857586,139.78365269492804
3257,CITAN Hostel,みまつ,Soba Restaurant,35.6911865652439,139.78354007005692
3258,CITAN Hostel,Dormy Inn Premium Tokyo Kodenmacho (伝馬の湯 ドーミーインPREMIUM東京小伝馬町),Bed & Breakfast,35.69026015003236,139.77817186180138
3259,CITAN Hostel,Comfort Hotel Tokyo Higashi Nihombashi (コンフォートホテル東京東日本橋),Bed & Breakfast,35.694186846158495,139.78285473836587
3260,CITAN Hostel,Union Sand Yard,Bistro,35.687491888204526,139.78363694702287
3261,CITAN Hostel,7-Eleven (セブンイレブン 東日本橋駅前店),Convenience Store,35.692202721449334,139.7848627105858
3262,CITAN Hostel,Tokyo Basso (東京バッソ),Soba Restaurant,35.69294161173557,139.78088782899218
3263,CITAN Hostel,中華料理 帆,Chinese Restaurant,35.693674833392315,139.78024471902174
3264,CITAN Hostel,Domino's Pizza (ドミノ・ピザ 東日本橋店),Pizza Place,35.693130741213565,139.78505633260045
3265,CITAN Hostel,スパゲティ 心,Italian Restaurant,35.68817196176213,139.78118455271502
3266,CITAN Hostel,一亀,Japanese Restaurant,35.69231715252935,139.77761119451102
3816,Edo Tokyo Hostel,Edogawa Synthesis Cultural Center (江戸川区総合文化センター),Cultural Center,35.711188646413575,139.8682949594851
3817,Edo Tokyo Hostel,江戸川区総合文化センター 大ホール,Concert Hall,35.71110448149169,139.8683790430488
3818,Edo Tokyo Hostel,コメトステーキ,Steakhouse,35.709267,139.86385
3819,Edo Tokyo Hostel,Kappa Sushi (かっぱ寿司),Sushi Restaurant,35.715591770961026,139.85975369811058
3820,Edo Tokyo Hostel,7-Eleven (セブンイレブン 葛飾新小岩1丁目店),Convenience Store,35.71470201017181,139.86167537236597
3821,Edo Tokyo Hostel,自家製麺 啜乱会,Ramen Restaurant,35.71551351790346,139.86026183343742
3822,Edo Tokyo Hostel,Jonathan's (ジョナサン 新小岩店),Restaurant,35.71018653835924,139.86591769391282
3823,Edo Tokyo Hostel,7-Eleven (セブンイレブン 南新小岩店),Convenience Store,35.71543129093866,139.86411094665527
3824,Edo Tokyo Hostel,バーミヤン 新小岩店,Chinese Restaurant,35.710774939980446,139.8656112252731
3825,Edo Tokyo Hostel,Daiso (ダイソー 新小岩ルミエール店),Discount Store,35.71507,139.8600976
3826,Edo Tokyo Hostel,7-Eleven (セブンイレブン 新小岩ルミエール店),Convenience Store,35.7144,139.860804
3827,Edo Tokyo Hostel,珍來 新小岩店,Chinese Restaurant,35.7143004,139.8609182
3828,Edo Tokyo Hostel,Gyoza Ohsho (餃子の王将 新小岩ルミエール店),Dumpling Restaurant,35.7136363,139.8615133
3829,Edo Tokyo Hostel,ドトールコーヒーショップ 新小岩ルミエール店,Coffee Shop,35.715742,139.859692
3830,Edo Tokyo Hostel,中華そば 一颯,Ramen Restaurant,35.714139601928395,139.86235064460882
3831,Edo Tokyo Hostel,7-Eleven (セブンイレブン 江戸川中央4丁目店),Convenience Store,35.71229343095916,139.8653769493103
3832,Edo Tokyo Hostel,麺処 八木屋,Ramen Restaurant,35.71148345549294,139.86492298543453
3833,Edo Tokyo Hostel,7-Eleven (セブンイレブン 葛飾新小岩2丁目店),Convenience Store,35.715618316293586,139.86095666885376
3834,Edo Tokyo Hostel,Shinamen Hashigo (支那麺 はしご),Ramen Restaurant,35.715714,139.860458
3835,Edo Tokyo Hostel,マツモトキヨシ ルミエール新小岩店,Pharmacy,35.7152096,139.8599622
3836,Edo Tokyo Hostel,江戸前すし百萬石 新小岩店,Sushi Restaurant,35.7128628043536,139.86368583349585
3837,Edo Tokyo Hostel,ペットの専門店 コジマ 新小岩店,Pet Store,35.710996320785426,139.86534341905826
3838,Edo Tokyo Hostel,フォークダンス,Italian Restaurant,35.7154449,139.8601623
3839,Edo Tokyo Hostel,東季17 Toki Seven Tea 新小岩店,Bubble Tea Shop,35.714714,139.86047
3840,Edo Tokyo Hostel,7-Eleven (セブンイレブン 松島店),Convenience Store,35.71204633402479,139.85984605817177
3841,Edo Tokyo Hostel,百花百兆,Asian Restaurant,35.71107199602201,139.86828355233942
3842,Edo Tokyo Hostel,バンコクオーキッド,Thai Restaurant,35.714770476529104,139.86058076474106
3843,Edo Tokyo Hostel,Uosan Sakaba (魚三酒場),Sake Bar,35.7159503,139.8606119
3844,Edo Tokyo Hostel,まいばすけっと 松島4丁目店,Grocery Store,35.713734,139.859723
3845,Edo Tokyo Hostel,アコレ江戸川松島3丁目店,Supermarket,35.71063,139.865644
3846,Edo Tokyo Hostel,肉の村山 新小岩店,Steakhouse,35.713723,139.862794
3847,Edo Tokyo Hostel,鳥煎道黒龍茶,Bubble Tea Shop,35.715468,139.860175
3848,Edo Tokyo Hostel,やきとり おばこ,Sake Bar,35.713369,139.859306
3849,Edo Tokyo Hostel,からあげ専門店 TikiTiki,Fried Chicken Joint,35.71593531686998,139.86151346246095
3850,Edo Tokyo Hostel,都営バス 江戸川高校前,Bus Station,35.71012775614394,139.86326362956927
3851,Edo Tokyo Hostel,中華料理 五十番 新小岩,Noodle House,35.71564645292753,139.8616647720337
3852,Edo Tokyo Hostel,My Basket (まいばすけっと 新小岩一丁目店),Grocery Store,35.7154555,139.860366
3853,Edo Tokyo Hostel,チャイニーズダイニング菜香,Chinese Restaurant,35.713128,139.8614
3854,Edo Tokyo Hostel,waka bang,Pub,35.712695,139.863763
3855,Edo Tokyo Hostel,たちばな書店 新小岩店,Bookstore,35.7155685,139.8603066
3856,Edo Tokyo Hostel,多楽,Asian Restaurant,35.71327958461352,139.86152846181196
3857,Edo Tokyo Hostel,7-Eleven (セブンイレブン 江戸川松島3丁目店),Convenience Store,35.71009983080468,139.86326132001722
3858,Edo Tokyo Hostel,ドラッグセガミ 新小岩店,Pharmacy,35.7137328,139.8615565
3859,Edo Tokyo Hostel,ちよだ鮨 新小岩ルミエール店,Sushi Restaurant,35.7145119,139.8607216
3860,Emblem Hostel Nishiarai,Nishiarai Station (TS13) (西新井駅),Train Station,35.777319820876095,139.79040043303706
3861,Emblem Hostel Nishiarai,AEON (イオン 西新井店),Supermarket,35.777704131972065,139.79111445586494
3862,Emblem Hostel Nishiarai,Passaggio (パサージオ西新井),Shopping Mall,35.775635,139.78942
3863,Emblem Hostel Nishiarai,Don Quijote (ドン・キホーテ 西新井駅前店),Discount Store,35.776583252646596,139.79007546545208
3864,Emblem Hostel Nishiarai,Daiso (ダイソー),Discount Store,35.777817,139.7915
3865,Emblem Hostel Nishiarai,Matsuya (松屋 西新井店),Donburi Restaurant,35.77616213267043,139.7897938925224
3866,Emblem Hostel Nishiarai,THE SPA 西新井,Spa,35.77493510709235,139.79015612240033
3867,Emblem Hostel Nishiarai,McDonald's (マクドナルド 西新井店),Fast Food Restaurant,35.77747853615864,139.790414896934
3868,Emblem Hostel Nishiarai,7-Eleven (セブンイレブン 西新井駅西口店),Convenience Store,35.777145,139.78922
3869,Emblem Hostel Nishiarai,St. Marc Café (サンマルクカフェ),Café,35.775976495654994,139.78976803262296
3870,Emblem Hostel Nishiarai,PRONTO,Café,35.77713595572331,139.79051298061506
3871,Emblem Hostel Nishiarai,麺屋 鳳,Ramen Restaurant,35.77960959144083,139.78990226984024
3872,Emblem Hostel Nishiarai,FamilyMart (ファミリーマート 島根四丁目店),Convenience Store,35.78248651128482,139.79286373487017
3873,Emblem Hostel Nishiarai,西新井らーめん,Ramen Restaurant,35.77731165918958,139.79040463411596
3874,Emblem Hostel Nishiarai,西新井駅 1-2番線ホーム,Platform,35.77748529941472,139.7901455604744
3875,Emblem Hostel Nishiarai,7-Eleven (セブンイレブン 西新井駅東店),Convenience Store,35.775034652511714,139.79265621409553
3876,Emblem Hostel Nishiarai,東京スタイルみそらーめん ど・みそ 西新井店,Ramen Restaurant,35.77697952124181,139.7896212561023
3877,Emblem Hostel Nishiarai,Ootoya (大戸屋),Japanese Restaurant,35.77570746239475,139.78900713141664
3878,Emblem Hostel Nishiarai,亀田トレイン公園,Park,35.77436106103994,139.79314562912666
3879,Emblem Hostel Nishiarai,KFC (ケンタッキーフライドチキン 西新井店),Fried Chicken Joint,35.77748990964279,139.79054292433733
3880,Emblem Hostel Nishiarai,MOS Burger (モスバーガー),Fast Food Restaurant,35.777818,139.790921
3881,Emblem Hostel Nishiarai,Daily Yamazaki (デイリーヤマザキ 西新井栄町店),Convenience Store,35.776352,139.78874
3882,Emblem Hostel Nishiarai,Emblem Hostel Nishiarai (エンブレム ホステル 西新井),Hostel,35.77815306411585,139.7913166071304
3883,Emblem Hostel Nishiarai,王子ムルギー,Indian Restaurant,35.775998,139.790246
3884,Emblem Hostel Nishiarai,まるちたいけんドーム,Planetarium,35.77989643043874,139.7902334796355
3885,Emblem Hostel Nishiarai,Lawson (ローソン 足立栗原一丁目店),Convenience Store,35.78033794750731,139.78969235819102
3886,Emblem Hostel Nishiarai,FamilyMart (ファミリーマート 西新井駅店),Convenience Store,35.777288008672436,139.7904504284129
3887,Emblem Hostel Nishiarai,担々麺 琉帆 RuPan,Ramen Restaurant,35.78169199704515,139.7889393568039
3888,Emblem Hostel Nishiarai,足立区こども未来創造館,Indoor Play Area,35.779817,139.790488
3889,Emblem Hostel Nishiarai,Seria (セリア),Discount Store,35.77577365900573,139.78960893527795
3890,Emblem Hostel Nishiarai,酔香園 西新井店,Chinese Restaurant,35.77619421808332,139.78965488957877
3891,Emblem Hostel Nishiarai,都営バス・東武バス 島根三丁目,Bus Station,35.77850606257008,139.79624202162407
3892,Emblem Hostel Nishiarai,ろばた焼つきじ 島根店,Sake Bar,35.7816888457622,139.79426930132132
3893,Emblem Hostel Nishiarai,Daily Yamazaki (デイリーヤマザキ),Convenience Store,35.77603434154865,139.78951334953308
3894,Emblem Hostel Nishiarai,7-Eleven (セブンイレブン 足立西新井さくら参道店),Convenience Store,35.77602600446313,139.78823141562864
3895,Emblem Hostel Nishiarai,ギャラクカフェ,Café,35.77990489406215,139.79009933573585
3896,Emblem Hostel Nishiarai,エスキモーカフェ,Café,35.77989682304298,139.7899129986763
3897,Emblem Hostel Nishiarai,ラーメン銀次 西新井店,Noodle House,35.77803632721166,139.7864019870758
3898,Emblem Hostel Nishiarai,7-Eleven (セブンイレブン 足立西新井栄町1丁目店),Convenience Store,35.7741515308596,139.78888460741453
3899,Emblem Hostel Nishiarai,ステーキハウス たつみ亭,Steakhouse,35.7796234812444,139.79004440400843
3900,Emblem Hostel Nishiarai,Matsumoto Kiyoshi (マツモトキヨシ),Pharmacy,35.77586481267902,139.78930532751906
3901,Emblem Hostel Nishiarai,生そば 大島屋,Noodle House,35.780609130859375,139.7897491455078
3902,Emblem Hostel Nishiarai,西新井陸橋バス停,Bus Stop,35.778339113814916,139.78726292741678
3903,Emblem Hostel Nishiarai,テルル 西新井本店,Mobile Phone Shop,35.77618,139.78812
3904,ENAKA Asakusa Central Hostel,Senso-ji Temple (浅草寺),Buddhist Temple,35.71466210373382,139.79676067829132
3905,ENAKA Asakusa Central Hostel,Don Quijote (ドン・キホーテ 浅草店),Discount Store,35.713686494022895,139.79327564275482
3906,ENAKA Asakusa Central Hostel,Hanayashiki (花やしき),Theme Park,35.71524457412754,139.7949584142744
3907,ENAKA Asakusa Central Hostel,Nakamise Shopping Street (仲見世商店街),Shopping Mall,35.711957258609445,139.79645758867264
3908,ENAKA Asakusa Central Hostel,Kamiya Bar (神谷バー),Yoshoku Restaurant,35.71071848268861,139.79737461035106
3909,ENAKA Asakusa Central Hostel,Raijin Statue (雷神像),Outdoor Sculpture,35.711097215478716,139.79631140828133
3910,ENAKA Asakusa Central Hostel,Saizeriya (サイゼリヤ),Italian Restaurant,35.71371008000775,139.7932273209461
3911,ENAKA Asakusa Central Hostel,LIFE (ライフ 浅草店),Supermarket,35.71586408044143,139.79235155456934
3912,ENAKA Asakusa Central Hostel,Asakusa View Hotel (浅草ビューホテル),Hotel,35.71533756093818,139.79233659828958
3913,ENAKA Asakusa Central Hostel,Ichiran (一蘭),Ramen Restaurant,35.711183,139.797598
3914,ENAKA Asakusa Central Hostel,Asakusa Culture Tourist Information Center (浅草文化観光センター),Tourist Information Center,35.710819891216104,139.79640518708786
3915,ENAKA Asakusa Central Hostel,Fuglen Asakusa,Coffee Shop,35.71445378546578,139.79399666190147
3916,ENAKA Asakusa Central Hostel,Asakusa Engei Hall (浅草演芸ホール),Comedy Club,35.713473,139.793112
3917,ENAKA Asakusa Central Hostel,Starbucks,Coffee Shop,35.71092091803899,139.7947983071208
3918,ENAKA Asakusa Central Hostel,Suzukien (壽々喜園),Dessert Shop,35.71626708773,139.7968863517339
3919,ENAKA Asakusa Central Hostel,浅草Stella,Bar,35.71334531610646,139.79230037081047
3920,ENAKA Asakusa Central Hostel,Gong cha 貢茶,Bubble Tea Shop,35.712653,139.793274
3921,ENAKA Asakusa Central Hostel,Asakusa Menchi (浅草メンチ),Deli / Bodega,35.712874,139.796079
3922,ENAKA Asakusa Central Hostel,Monju (文殊),Soba Restaurant,35.71117756254216,139.79795830584047
3923,ENAKA Asakusa Central Hostel,Kameju (亀十),Wagashi Place,35.71088018293658,139.7968225577228
3924,ENAKA Asakusa Central Hostel,Umezono (梅園),Dessert Shop,35.712371474597205,139.7963362187147
3925,ENAKA Asakusa Central Hostel,Funawa Cafe (ふなわかふぇ),Café,35.710556343599144,139.79701817035675
3926,ENAKA Asakusa Central Hostel,浅草九劇,Theater,35.715750487423186,139.7939047521786
3927,ENAKA Asakusa Central Hostel,Asakusa Mugitoro (浅草むぎとろ),Japanese Restaurant,35.709132,139.79673
3928,ENAKA Asakusa Central Hostel,ポポンデッタ with 東武鉄道ギャラリー,Hobby Shop,35.71185228680803,139.79846771975508
3929,ENAKA Asakusa Central Hostel,Yoroiya (与ろゐ屋),Ramen Restaurant,35.712821695966966,139.79677806067403
3930,ENAKA Asakusa Central Hostel,祭用品 浅草中屋,Miscellaneous Shop,35.71348178013052,139.7972634951916
3931,ENAKA Asakusa Central Hostel,Kagetsudo (浅草花月堂 本店),Snack Place,35.7146305,139.7951735
3932,ENAKA Asakusa Central Hostel,Ikinari Steak (いきなり!ステーキ),Steakhouse,35.711828,139.797647
3933,ENAKA Asakusa Central Hostel,Ippudo (一風堂),Ramen Restaurant,35.71242863256798,139.7936476061342
3934,ENAKA Asakusa Central Hostel,雷5656会館,Comedy Club,35.71642530621935,139.7961227917555
3935,ENAKA Asakusa Central Hostel,Mont Blanc (モンブラン),Yoshoku Restaurant,35.71140820004703,139.7934427857399
3936,ENAKA Asakusa Central Hostel,Namiki Yabusoba (並木藪蕎麦),Soba Restaurant,35.709672115619824,139.79594327509403
3937,ENAKA Asakusa Central Hostel,Yoshikami (ヨシカミ),Yoshoku Restaurant,35.71293211808573,139.79368231990216
3938,ENAKA Asakusa Central Hostel,Asakusa Batting Stadium (浅草バッティングスタジアム),Athletics & Sports,35.712587344848984,139.79398240487512
3939,ENAKA Asakusa Central Hostel,The B Asakusa,Hotel,35.714167,139.792453
3940,ENAKA Asakusa Central Hostel,Asakusa Naniwaya (浅草浪花家),Wagashi Place,35.71482,139.79277
3941,ENAKA Asakusa Central Hostel,Asakusa Rockza (浅草ロック座),Strip Club,35.714147720404874,139.79332524772474
3942,ENAKA Asakusa Central Hostel,Oimoyasan Koshin (おいもやさん 興伸),Dessert Shop,35.712753,139.796713
3943,ENAKA Asakusa Central Hostel,Asakusa Gyukatsu (浅草牛かつ),Japanese Restaurant,35.710773043294516,139.79594461619854
3944,ENAKA Asakusa Central Hostel,Viewing Deck (浅草文化観光センター 展望テラス),Scenic Lookout,35.7107335922138,139.7966316804619
3945,ENAKA Asakusa Central Hostel,Asakusa Imahan (浅草今半),Sukiyaki Restaurant,35.713958,139.792205
3946,ENAKA Asakusa Central Hostel,Suke6 Diner / Manufacture,Café,35.71227306355277,139.79931857193904
3947,ENAKA Asakusa Central Hostel,やげん堀 新仲見世本店,Herbs & Spices Store,35.712178819889864,139.7943872754728
3948,ENAKA Asakusa Central Hostel,Kaminari Issa (雷一茶),Wagashi Place,35.71419130764498,139.7986160586124
3949,ENAKA Asakusa Central Hostel,Richmond Hotel Asakusa (リッチモンドホテル浅草),Hotel,35.714274,139.7942733
3950,ENAKA Asakusa Central Hostel,Yakko (やっこ),Unagi Restaurant,35.71138264550821,139.79245667771644
3951,ENAKA Asakusa Central Hostel,Ramentei (ら麺亭),Ramen Restaurant,35.71286106167735,139.79443587362763
3952,ENAKA Asakusa Central Hostel,Asakusa Unatetsu (浅草うな鐵),Unagi Restaurant,35.711357,139.798422
3953,ENAKA Asakusa Central Hostel,Hotel Keihan Asakusa (ホテル京阪浅草),Hotel,35.71497776303721,139.7926285300087
3954,ENAKA Asakusa Central Hostel,Tsukushi (つくし),Okonomiyaki Restaurant,35.71335776796835,139.79418356825227
3955,ENAKA Asakusa Central Hostel,Saizeriya (サイゼリヤ),Italian Restaurant,35.709273197075404,139.7920202359819
3956,ENAKA Asakusa Central Hostel,ローヤル珈琲店,Coffee Shop,35.71277537579946,139.79432539839968
3957,ENAKA Asakusa Central Hostel,尾張屋 支店,Soba Restaurant,35.71078705750873,139.79705346109174
3958,ENAKA Asakusa Central Hostel,水口食堂,Diner,35.71358459179828,139.79386246122485
3959,ENAKA Asakusa Central Hostel,昔ながらの喫茶店 友路有 浅草店,Tea Room,35.71200227490918,139.79514876964842
3960,ENAKA Asakusa Central Hostel,Fruit Parlor Goto (フルーツパーラー ゴトー),Dessert Shop,35.71572117773847,139.79373313033022
3961,ENAKA Asakusa Central Hostel,SALVATORE CUOMO & BAR 浅草,Pizza Place,35.712878129157644,139.79317981379296
3962,ENAKA Asakusa Central Hostel,Hontosaya (本とさや),BBQ Joint,35.714241,139.792008
3963,ENAKA Asakusa Central Hostel,Coffee Tengoku (珈琲 天国),Café,35.71310992817111,139.79419026284918
3964,ENAKA Asakusa Central Hostel,舟和 本店 喫茶,Wagashi Place,35.711971,139.794686
3965,ENAKA Asakusa Central Hostel,ホテル浅草＆カプセル,Bed & Breakfast,35.70914476787314,139.79326182756822
3966,ENAKA Asakusa Central Hostel,Asakusa Unatetsu (浅草うな鐵),Unagi Restaurant,35.713642,139.792626
3967,ENAKA Asakusa Central Hostel,Benitsuru (紅鶴),Café,35.71193050534491,139.79209771994297
3968,ENAKA Asakusa Central Hostel,Kohikan (珈琲館),Coffee Shop,35.711331,139.79392
3969,ENAKA Asakusa Central Hostel,Imahan Bekkan (今半別館),Sukiyaki Restaurant,35.71318051431495,139.7966866189657
3970,ENAKA Asakusa Central Hostel,HALAL ラーメン 浅草成田屋,Halal Restaurant,35.714693603479425,139.79517071343372
3971,ENAKA Asakusa Central Hostel,Lawson (ローソン 浅草観音店),Convenience Store,35.716410651305495,139.79612519832537
3972,ENAKA Asakusa Central Hostel,お好み焼き・もんじゃ OCOMO,Okonomiyaki Restaurant,35.711802,139.792325
3973,ENAKA Asakusa Central Hostel,Italian Gelato (伊太利亜のじぇらぁとや),Ice Cream Shop,35.711388,139.79711
3974,ENAKA Asakusa Central Hostel,Naruto Taiyaki Honpo (鳴門鯛焼本舗),Wagashi Place,35.712124,139.794741
3975,ENAKA Asakusa Central Hostel,Bazoku (馬賊),Ramen Restaurant,35.709537,139.794495
3976,ENAKA Asakusa Central Hostel,からあげ 縁 浅草総本店,Fried Chicken Joint,35.71259202092596,139.79253304471402
3977,ENAKA Asakusa Central Hostel,Hinatomaru (ひなと丸),Sushi Restaurant,35.71154825163292,139.79606222672766
3978,ENAKA Asakusa Central Hostel,Men Mitsui (麺 みつヰ),Ramen Restaurant,35.71251679124823,139.79040767313285
3979,ENAKA Asakusa Central Hostel,Yonekyu (米久本店),Sukiyaki Restaurant,35.71590884599775,139.79365183171728
3980,ENAKA Asakusa Central Hostel,SKY GRILL BUFFET&BAR 武蔵,Buffet,35.71535950428046,139.79248641798478
3981,ENAKA Asakusa Central Hostel,Imahan (今半本店),Sukiyaki Restaurant,35.71178105230859,139.79675178804288
