,HostelName,VenueName,Category,VenueLatitude,VenueLongitude
3811,Drop Inn Osaka,桟,Japanese Restaurant,34.70155699726039,135.48542196464936
3812,Drop Inn Osaka,九州らーめん 亀王 福島店,Ramen Restaurant,34.69666269675571,135.48662268230822
3813,Drop Inn Osaka,CORSO ITALIA,Italian Restaurant,34.70257447173946,135.48736071532986
3814,Drop Inn Osaka,ナポリ食堂,Italian Restaurant,34.701439573064455,135.48713063930742
3815,Drop Inn Osaka,いとし亭,Sake Bar,34.7018001436766,135.4869143688735
3816,Edo Tokyo Hostel,Edogawa Synthesis Cultural Center (江戸川区総合文化センター),Cultural Center,35.711188646413575,139.8682949594851
3817,Edo Tokyo Hostel,江戸川区総合文化センター 大ホール,Concert Hall,35.71110448149169,139.8683790430488
3818,Edo Tokyo Hostel,コメトステーキ,Steakhouse,35.709267,139.86385
3819,Edo Tokyo Hostel,Kappa Sushi (かっぱ寿司),Sushi Restaurant,35.715591770961026,139.85975369811058
3820,Edo Tokyo Hostel,7-Eleven (セブンイレブン 葛飾新小岩1丁目店),Convenience Store,35.71470201017181,139.86167537236597
3821,Edo Tokyo Hostel,自家製麺 啜乱会,Ramen Restaurant,35.71551351790346,139.86026183343742
3822,Edo Tokyo Hostel,Jonathan's (ジョナサン 新小岩店),Restaurant,35.71018653835924,139.86591769391282
3823,Edo Tokyo Hostel,7-Eleven (セブンイレブン 南新小岩店),Convenience Store,35.71543129093866,139.86411094665527
3824,Edo Tokyo Hostel,バーミヤン 新小岩店,Chinese Restaurant,35.710774939980446,139.8656112252731
3825,Edo Tokyo Hostel,Daiso (ダイソー 新小岩ルミエール店),Discount Store,35.71507,139.8600976
3826,Edo Tokyo Hostel,7-Eleven (セブンイレブン 新小岩ルミエール店),Convenience Store,35.7144,139.860804
3827,Edo Tokyo Hostel,珍來 新小岩店,Chinese Restaurant,35.7143004,139.8609182
3828,Edo Tokyo Hostel,Gyoza Ohsho (餃子の王将 新小岩ルミエール店),Dumpling Restaurant,35.7136363,139.8615133
3829,Edo Tokyo Hostel,ドトールコーヒーショップ 新小岩ルミエール店,Coffee Shop,35.715742,139.859692
3830,Edo Tokyo Hostel,中華そば 一颯,Ramen Restaurant,35.714139601928395,139.86235064460882
3831,Edo Tokyo Hostel,7-Eleven (セブンイレブン 江戸川中央4丁目店),Convenience Store,35.71229343095916,139.8653769493103
3832,Edo Tokyo Hostel,麺処 八木屋,Ramen Restaurant,35.71148345549294,139.86492298543453
3833,Edo Tokyo Hostel,7-Eleven (セブンイレブン 葛飾新小岩2丁目店),Convenience Store,35.715618316293586,139.86095666885376
3834,Edo Tokyo Hostel,Shinamen Hashigo (支那麺 はしご),Ramen Restaurant,35.715714,139.860458
3835,Edo Tokyo Hostel,マツモトキヨシ ルミエール新小岩店,Pharmacy,35.7152096,139.8599622
3836,Edo Tokyo Hostel,江戸前すし百萬石 新小岩店,Sushi Restaurant,35.7128628043536,139.86368583349585
3837,Edo Tokyo Hostel,ペットの専門店 コジマ 新小岩店,Pet Store,35.710996320785426,139.86534341905826
3838,Edo Tokyo Hostel,フォークダンス,Italian Restaurant,35.7154449,139.8601623
3839,Edo Tokyo Hostel,東季17 Toki Seven Tea 新小岩店,Bubble Tea Shop,35.714714,139.86047
3840,Edo Tokyo Hostel,7-Eleven (セブンイレブン 松島店),Convenience Store,35.71204633402479,139.85984605817177
3841,Edo Tokyo Hostel,百花百兆,Asian Restaurant,35.71107199602201,139.86828355233942
3842,Edo Tokyo Hostel,バンコクオーキッド,Thai Restaurant,35.714770476529104,139.86058076474106
3843,Edo Tokyo Hostel,Uosan Sakaba (魚三酒場),Sake Bar,35.7159503,139.8606119
3844,Edo Tokyo Hostel,まいばすけっと 松島4丁目店,Grocery Store,35.713734,139.859723
3845,Edo Tokyo Hostel,アコレ江戸川松島3丁目店,Supermarket,35.71063,139.865644
3846,Edo Tokyo Hostel,肉の村山 新小岩店,Steakhouse,35.713723,139.862794
3847,Edo Tokyo Hostel,鳥煎道黒龍茶,Bubble Tea Shop,35.715468,139.860175
3848,Edo Tokyo Hostel,やきとり おばこ,Sake Bar,35.713369,139.859306
3849,Edo Tokyo Hostel,からあげ専門店 TikiTiki,Fried Chicken Joint,35.71593531686998,139.86151346246095
3850,Edo Tokyo Hostel,都営バス 江戸川高校前,Bus Station,35.71012775614394,139.86326362956927
3851,Edo Tokyo Hostel,中華料理 五十番 新小岩,Noodle House,35.71564645292753,139.8616647720337
3852,Edo Tokyo Hostel,My Basket (まいばすけっと 新小岩一丁目店),Grocery Store,35.7154555,139.860366
3853,Edo Tokyo Hostel,チャイニーズダイニング菜香,Chinese Restaurant,35.713128,139.8614
3854,Edo Tokyo Hostel,waka bang,Pub,35.712695,139.863763
3855,Edo Tokyo Hostel,たちばな書店 新小岩店,Bookstore,35.7155685,139.8603066
3856,Edo Tokyo Hostel,多楽,Asian Restaurant,35.71327958461352,139.86152846181196
3857,Edo Tokyo Hostel,7-Eleven (セブンイレブン 江戸川松島3丁目店),Convenience Store,35.71009983080468,139.86326132001722
3858,Edo Tokyo Hostel,ドラッグセガミ 新小岩店,Pharmacy,35.7137328,139.8615565
3859,Edo Tokyo Hostel,ちよだ鮨 新小岩ルミエール店,Sushi Restaurant,35.7145119,139.8607216
3860,Emblem Hostel Nishiarai,Nishiarai Station (TS13) (西新井駅),Train Station,35.777319820876095,139.79040043303706
3861,Emblem Hostel Nishiarai,AEON (イオン 西新井店),Supermarket,35.777704131972065,139.79111445586494
3862,Emblem Hostel Nishiarai,Passaggio (パサージオ西新井),Shopping Mall,35.775635,139.78942
3863,Emblem Hostel Nishiarai,Don Quijote (ドン・キホーテ 西新井駅前店),Discount Store,35.776583252646596,139.79007546545208
3864,Emblem Hostel Nishiarai,Daiso (ダイソー),Discount Store,35.777817,139.7915
3865,Emblem Hostel Nishiarai,Matsuya (松屋 西新井店),Donburi Restaurant,35.77616213267043,139.7897938925224
3866,Emblem Hostel Nishiarai,THE SPA 西新井,Spa,35.77493510709235,139.79015612240033
3867,Emblem Hostel Nishiarai,McDonald's (マクドナルド 西新井店),Fast Food Restaurant,35.77747853615864,139.790414896934
3868,Emblem Hostel Nishiarai,7-Eleven (セブンイレブン 西新井駅西口店),Convenience Store,35.777145,139.78922
3869,Emblem Hostel Nishiarai,St. Marc Café (サンマルクカフェ),Café,35.775976495654994,139.78976803262296
3870,Emblem Hostel Nishiarai,PRONTO,Café,35.77713595572331,139.79051298061506
3871,Emblem Hostel Nishiarai,麺屋 鳳,Ramen Restaurant,35.77960959144083,139.78990226984024
3872,Emblem Hostel Nishiarai,FamilyMart (ファミリーマート 島根四丁目店),Convenience Store,35.78248651128482,139.79286373487017
3873,Emblem Hostel Nishiarai,西新井らーめん,Ramen Restaurant,35.77731165918958,139.79040463411596
3874,Emblem Hostel Nishiarai,西新井駅 1-2番線ホーム,Platform,35.77748529941472,139.7901455604744
3875,Emblem Hostel Nishiarai,7-Eleven (セブンイレブン 西新井駅東店),Convenience Store,35.775034652511714,139.79265621409553
3876,Emblem Hostel Nishiarai,東京スタイルみそらーめん ど・みそ 西新井店,Ramen Restaurant,35.77697952124181,139.7896212561023
3877,Emblem Hostel Nishiarai,Ootoya (大戸屋),Japanese Restaurant,35.77570746239475,139.78900713141664
3878,Emblem Hostel Nishiarai,亀田トレイン公園,Park,35.77436106103994,139.79314562912666
3879,Emblem Hostel Nishiarai,KFC (ケンタッキーフライドチキン 西新井店),Fried Chicken Joint,35.77748990964279,139.79054292433733
3880,Emblem Hostel Nishiarai,MOS Burger (モスバーガー),Fast Food Restaurant,35.777818,139.790921
3881,Emblem Hostel Nishiarai,Daily Yamazaki (デイリーヤマザキ 西新井栄町店),Convenience Store,35.776352,139.78874
3882,Emblem Hostel Nishiarai,Emblem Hostel Nishiarai (エンブレム ホステル 西新井),Hostel,35.77815306411585,139.7913166071304
3883,Emblem Hostel Nishiarai,王子ムルギー,Indian Restaurant,35.775998,139.790246
3884,Emblem Hostel Nishiarai,まるちたいけんドーム,Planetarium,35.77989643043874,139.7902334796355
3885,Emblem Hostel Nishiarai,Lawson (ローソン 足立栗原一丁目店),Convenience Store,35.78033794750731,139.78969235819102
3886,Emblem Hostel Nishiarai,FamilyMart (ファミリーマート 西新井駅店),Convenience Store,35.777288008672436,139.7904504284129
3887,Emblem Hostel Nishiarai,担々麺 琉帆 RuPan,Ramen Restaurant,35.78169199704515,139.7889393568039
3888,Emblem Hostel Nishiarai,足立区こども未来創造館,Indoor Play Area,35.779817,139.790488
3889,Emblem Hostel Nishiarai,Seria (セリア),Discount Store,35.77577365900573,139.78960893527795
3890,Emblem Hostel Nishiarai,酔香園 西新井店,Chinese Restaurant,35.77619421808332,139.78965488957877
3891,Emblem Hostel Nishiarai,都営バス・東武バス 島根三丁目,Bus Station,35.77850606257008,139.79624202162407
3892,Emblem Hostel Nishiarai,ろばた焼つきじ 島根店,Sake Bar,35.7816888457622,139.79426930132132
3893,Emblem Hostel Nishiarai,Daily Yamazaki (デイリーヤマザキ),Convenience Store,35.77603434154865,139.78951334953308
3894,Emblem Hostel Nishiarai,7-Eleven (セブンイレブン 足立西新井さくら参道店),Convenience Store,35.77602600446313,139.78823141562864
3895,Emblem Hostel Nishiarai,ギャラクカフェ,Café,35.77990489406215,139.79009933573585
3896,Emblem Hostel Nishiarai,エスキモーカフェ,Café,35.77989682304298,139.7899129986763
3897,Emblem Hostel Nishiarai,ラーメン銀次 西新井店,Noodle House,35.77803632721166,139.7864019870758
3898,Emblem Hostel Nishiarai,7-Eleven (セブンイレブン 足立西新井栄町1丁目店),Convenience Store,35.7741515308596,139.78888460741453
3899,Emblem Hostel Nishiarai,ステーキハウス たつみ亭,Steakhouse,35.7796234812444,139.79004440400843
3900,Emblem Hostel Nishiarai,Matsumoto Kiyoshi (マツモトキヨシ),Pharmacy,35.77586481267902,139.78930532751906
3901,Emblem Hostel Nishiarai,生そば 大島屋,Noodle House,35.780609130859375,139.7897491455078
3902,Emblem Hostel Nishiarai,西新井陸橋バス停,Bus Stop,35.778339113814916,139.78726292741678
3903,Emblem Hostel Nishiarai,テルル 西新井本店,Mobile Phone Shop,35.77618,139.78812
3904,ENAKA Asakusa Central Hostel,Senso-ji Temple (浅草寺),Buddhist Temple,35.71466210373382,139.79676067829132
3905,ENAKA Asakusa Central Hostel,Don Quijote (ドン・キホーテ 浅草店),Discount Store,35.713686494022895,139.79327564275482
3906,ENAKA Asakusa Central Hostel,Hanayashiki (花やしき),Theme Park,35.71524457412754,139.7949584142744
3907,ENAKA Asakusa Central Hostel,Nakamise Shopping Street (仲見世商店街),Shopping Mall,35.711957258609445,139.79645758867264
3908,ENAKA Asakusa Central Hostel,Kamiya Bar (神谷バー),Yoshoku Restaurant,35.71071848268861,139.79737461035106
3909,ENAKA Asakusa Central Hostel,Raijin Statue (雷神像),Outdoor Sculpture,35.711097215478716,139.79631140828133
3910,ENAKA Asakusa Central Hostel,Saizeriya (サイゼリヤ),Italian Restaurant,35.71371008000775,139.7932273209461
3911,ENAKA Asakusa Central Hostel,LIFE (ライフ 浅草店),Supermarket,35.71586408044143,139.79235155456934
3912,ENAKA Asakusa Central Hostel,Asakusa View Hotel (浅草ビューホテル),Hotel,35.71533756093818,139.79233659828958
3913,ENAKA Asakusa Central Hostel,Ichiran (一蘭),Ramen Restaurant,35.711183,139.797598
3914,ENAKA Asakusa Central Hostel,Asakusa Culture Tourist Information Center (浅草文化観光センター),Tourist Information Center,35.710819891216104,139.79640518708786
3915,ENAKA Asakusa Central Hostel,Fuglen Asakusa,Coffee Shop,35.71445378546578,139.79399666190147
3916,ENAKA Asakusa Central Hostel,Asakusa Engei Hall (浅草演芸ホール),Comedy Club,35.713473,139.793112
3917,ENAKA Asakusa Central Hostel,Starbucks,Coffee Shop,35.71092091803899,139.7947983071208
3918,ENAKA Asakusa Central Hostel,Suzukien (壽々喜園),Dessert Shop,35.71626708773,139.7968863517339
3919,ENAKA Asakusa Central Hostel,浅草Stella,Bar,35.71334531610646,139.79230037081047
3920,ENAKA Asakusa Central Hostel,Gong cha 貢茶,Bubble Tea Shop,35.712653,139.793274
3921,ENAKA Asakusa Central Hostel,Asakusa Menchi (浅草メンチ),Deli / Bodega,35.712874,139.796079
3922,ENAKA Asakusa Central Hostel,Monju (文殊),Soba Restaurant,35.71117756254216,139.79795830584047
3923,ENAKA Asakusa Central Hostel,Kameju (亀十),Wagashi Place,35.71088018293658,139.7968225577228
3924,ENAKA Asakusa Central Hostel,Umezono (梅園),Dessert Shop,35.712371474597205,139.7963362187147
3925,ENAKA Asakusa Central Hostel,Funawa Cafe (ふなわかふぇ),Café,35.710556343599144,139.79701817035675
3926,ENAKA Asakusa Central Hostel,浅草九劇,Theater,35.715750487423186,139.7939047521786
3927,ENAKA Asakusa Central Hostel,Asakusa Mugitoro (浅草むぎとろ),Japanese Restaurant,35.709132,139.79673
3928,ENAKA Asakusa Central Hostel,ポポンデッタ with 東武鉄道ギャラリー,Hobby Shop,35.71185228680803,139.79846771975508
3929,ENAKA Asakusa Central Hostel,Yoroiya (与ろゐ屋),Ramen Restaurant,35.712821695966966,139.79677806067403
3930,ENAKA Asakusa Central Hostel,祭用品 浅草中屋,Miscellaneous Shop,35.71348178013052,139.7972634951916
3931,ENAKA Asakusa Central Hostel,Kagetsudo (浅草花月堂 本店),Snack Place,35.7146305,139.7951735
3932,ENAKA Asakusa Central Hostel,Ikinari Steak (いきなり!ステーキ),Steakhouse,35.711828,139.797647
3933,ENAKA Asakusa Central Hostel,Ippudo (一風堂),Ramen Restaurant,35.71242863256798,139.7936476061342
3934,ENAKA Asakusa Central Hostel,雷5656会館,Comedy Club,35.71642530621935,139.7961227917555
3935,ENAKA Asakusa Central Hostel,Mont Blanc (モンブラン),Yoshoku Restaurant,35.71140820004703,139.7934427857399
3936,ENAKA Asakusa Central Hostel,Namiki Yabusoba (並木藪蕎麦),Soba Restaurant,35.709672115619824,139.79594327509403
3937,ENAKA Asakusa Central Hostel,Yoshikami (ヨシカミ),Yoshoku Restaurant,35.71293211808573,139.79368231990216
3938,ENAKA Asakusa Central Hostel,Asakusa Batting Stadium (浅草バッティングスタジアム),Athletics & Sports,35.712587344848984,139.79398240487512
3939,ENAKA Asakusa Central Hostel,The B Asakusa,Hotel,35.714167,139.792453
3940,ENAKA Asakusa Central Hostel,Asakusa Naniwaya (浅草浪花家),Wagashi Place,35.71482,139.79277
3941,ENAKA Asakusa Central Hostel,Asakusa Rockza (浅草ロック座),Strip Club,35.714147720404874,139.79332524772474
3942,ENAKA Asakusa Central Hostel,Oimoyasan Koshin (おいもやさん 興伸),Dessert Shop,35.712753,139.796713
3943,ENAKA Asakusa Central Hostel,Asakusa Gyukatsu (浅草牛かつ),Japanese Restaurant,35.710773043294516,139.79594461619854
3944,ENAKA Asakusa Central Hostel,Viewing Deck (浅草文化観光センター 展望テラス),Scenic Lookout,35.7107335922138,139.7966316804619
3945,ENAKA Asakusa Central Hostel,Asakusa Imahan (浅草今半),Sukiyaki Restaurant,35.713958,139.792205
3946,ENAKA Asakusa Central Hostel,Suke6 Diner / Manufacture,Café,35.71227306355277,139.79931857193904
3947,ENAKA Asakusa Central Hostel,やげん堀 新仲見世本店,Herbs & Spices Store,35.712178819889864,139.7943872754728
3948,ENAKA Asakusa Central Hostel,Kaminari Issa (雷一茶),Wagashi Place,35.71419130764498,139.7986160586124
3949,ENAKA Asakusa Central Hostel,Richmond Hotel Asakusa (リッチモンドホテル浅草),Hotel,35.714274,139.7942733
3950,ENAKA Asakusa Central Hostel,Yakko (やっこ),Unagi Restaurant,35.71138264550821,139.79245667771644
3951,ENAKA Asakusa Central Hostel,Ramentei (ら麺亭),Ramen Restaurant,35.71286106167735,139.79443587362763
3952,ENAKA Asakusa Central Hostel,Asakusa Unatetsu (浅草うな鐵),Unagi Restaurant,35.711357,139.798422
3953,ENAKA Asakusa Central Hostel,Hotel Keihan Asakusa (ホテル京阪浅草),Hotel,35.71497776303721,139.7926285300087
3954,ENAKA Asakusa Central Hostel,Tsukushi (つくし),Okonomiyaki Restaurant,35.71335776796835,139.79418356825227
3955,ENAKA Asakusa Central Hostel,Saizeriya (サイゼリヤ),Italian Restaurant,35.709273197075404,139.7920202359819
3956,ENAKA Asakusa Central Hostel,ローヤル珈琲店,Coffee Shop,35.71277537579946,139.79432539839968
3957,ENAKA Asakusa Central Hostel,尾張屋 支店,Soba Restaurant,35.71078705750873,139.79705346109174
3958,ENAKA Asakusa Central Hostel,水口食堂,Diner,35.71358459179828,139.79386246122485
3959,ENAKA Asakusa Central Hostel,昔ながらの喫茶店 友路有 浅草店,Tea Room,35.71200227490918,139.79514876964842
3960,ENAKA Asakusa Central Hostel,Fruit Parlor Goto (フルーツパーラー ゴトー),Dessert Shop,35.71572117773847,139.79373313033022
3961,ENAKA Asakusa Central Hostel,SALVATORE CUOMO & BAR 浅草,Pizza Place,35.712878129157644,139.79317981379296
3962,ENAKA Asakusa Central Hostel,Hontosaya (本とさや),BBQ Joint,35.714241,139.792008
3963,ENAKA Asakusa Central Hostel,Coffee Tengoku (珈琲 天国),Café,35.71310992817111,139.79419026284918
3964,ENAKA Asakusa Central Hostel,舟和 本店 喫茶,Wagashi Place,35.711971,139.794686
3965,ENAKA Asakusa Central Hostel,ホテル浅草＆カプセル,Bed & Breakfast,35.70914476787314,139.79326182756822
3966,ENAKA Asakusa Central Hostel,Asakusa Unatetsu (浅草うな鐵),Unagi Restaurant,35.713642,139.792626
3967,ENAKA Asakusa Central Hostel,Benitsuru (紅鶴),Café,35.71193050534491,139.79209771994297
3968,ENAKA Asakusa Central Hostel,Kohikan (珈琲館),Coffee Shop,35.711331,139.79392
3969,ENAKA Asakusa Central Hostel,Imahan Bekkan (今半別館),Sukiyaki Restaurant,35.71318051431495,139.7966866189657
3970,ENAKA Asakusa Central Hostel,HALAL ラーメン 浅草成田屋,Halal Restaurant,35.714693603479425,139.79517071343372
3971,ENAKA Asakusa Central Hostel,Lawson (ローソン 浅草観音店),Convenience Store,35.716410651305495,139.79612519832537
3972,ENAKA Asakusa Central Hostel,お好み焼き・もんじゃ OCOMO,Okonomiyaki Restaurant,35.711802,139.792325
3973,ENAKA Asakusa Central Hostel,Italian Gelato (伊太利亜のじぇらぁとや),Ice Cream Shop,35.711388,139.79711
3974,ENAKA Asakusa Central Hostel,Naruto Taiyaki Honpo (鳴門鯛焼本舗),Wagashi Place,35.712124,139.794741
3975,ENAKA Asakusa Central Hostel,Bazoku (馬賊),Ramen Restaurant,35.709537,139.794495
3976,ENAKA Asakusa Central Hostel,からあげ 縁 浅草総本店,Fried Chicken Joint,35.71259202092596,139.79253304471402
3977,ENAKA Asakusa Central Hostel,Hinatomaru (ひなと丸),Sushi Restaurant,35.71154825163292,139.79606222672766
3978,ENAKA Asakusa Central Hostel,Men Mitsui (麺 みつヰ),Ramen Restaurant,35.71251679124823,139.79040767313285
3979,ENAKA Asakusa Central Hostel,Yonekyu (米久本店),Sukiyaki Restaurant,35.71590884599775,139.79365183171728
3980,ENAKA Asakusa Central Hostel,SKY GRILL BUFFET&BAR 武蔵,Buffet,35.71535950428046,139.79248641798478
3981,ENAKA Asakusa Central Hostel,Imahan (今半本店),Sukiyaki Restaurant,35.71178105230859,139.79675178804288
3982,ENAKA Asakusa Central Hostel,Japan Percussion Center (コマキ楽器 ジャパンパーカッションセンター),Music Store,35.71053769652756,139.7916379958228
3983,ENAKA Asakusa Central Hostel,Asakusa Beer Kobo feat.Campion Ale (浅草ビール工房 feat.Campion Ale),Pub,35.71186372442376,139.7909146583239
3984,ENAKA Asakusa Central Hostel,Shochan (正ちゃん),Sake Bar,35.71441792270803,139.7940651835756
3985,ENAKA Asakusa Central Hostel,Gonpachi (権八),Japanese Restaurant,35.71031078619706,139.79819297790525
3986,ENAKA Asakusa Central Hostel,Kibitaro (醤油らーめん きび太郎),Ramen Restaurant,35.71538582512715,139.79256015699994
3987,ENAKA Asakusa Central Hostel,SUKEMASA COFFEE,Coffee Shop,35.71524247923169,139.79537531733513
3988,ENAKA Asakusa Central Hostel,Ikinari Steak (いきなり!ステーキ),Steakhouse,35.711089584410026,139.79366675019264
3989,ENAKA Asakusa Central Hostel,Sometaro (染太郎),Okonomiyaki Restaurant,35.71186028920374,139.79098558787965
3990,ENAKA Asakusa Central Hostel,らぁめん めん○,Ramen Restaurant,35.71549975821015,139.7936508628737
3991,ENAKA Asakusa Central Hostel,FamilyMart (ファミリーマート 花やしき遊園地前店),Convenience Store,35.715674824939335,139.79371599902055
3992,ENAKA Asakusa Central Hostel,どぜう飯田屋,Nabe Restaurant,35.713950456865064,139.791610081814
3993,ENAKA Asakusa Central Hostel,Asakusa Oto (浅草 おと),Japanese Restaurant,35.715148,139.792785
3994,ENAKA Asakusa Central Hostel,Cafe Meursault (カフェ・ムルソー),Café,35.70918669359358,139.79722405695128
3995,ENAKA Asakusa Central Hostel,Tatsumiya (たつみ屋 浅草店),Japanese Restaurant,35.71199101529381,139.79723945260048
3996,ENAKA Asakusa Central Hostel,あんですMATOBA,Bakery,35.716127576797,139.7974822886128
3997,ENAKA Asakusa Central Hostel,Asakusa Central Hotel (浅草セントラルホテル),Bed & Breakfast,35.71122647937327,139.79412525780728
3998,ENAKA Asakusa Central Hostel,Kagetsudo Kaminarimon (花月堂 雷門店),Bakery,35.7115477998164,139.7961291957298
3999,ENAKA Asakusa Central Hostel,コメジルシ,Sake Bar,35.711416659573445,139.79778028945444
4000,ENAKA Asakusa Central Hostel,Mr. Danger (Mr.デンジャー),Steakhouse,35.71636527548634,139.79604555011286
4001,ENAKA Asakusa Central Hostel,WIRED HOTEL ASAKUSA,Bed & Breakfast,35.71570089210628,139.79392654092152
4002,ENAKA Asakusa Central Hostel,Sekine (セキネ 浅草店),Chinese Restaurant,35.71243586200039,139.79315698818206
4003,ENAKA Asakusa Central Hostel,ホテルWBF東京浅草,Hotel,35.71653887515855,139.79529282194085
4004,Ezstay Osaka,Royal Home Center (ロイヤルホームセンター 森ノ宮店),Hardware Store,34.67786891034443,135.5333595256455
4005,Ezstay Osaka,Nagahori Tsurumi-ryokuchi Line Tamatsukuri Station (N19) (長堀鶴見緑地線 玉造駅),Metro Station,34.6745903441808,135.5301557062608
4006,Ezstay Osaka,ライフ 玉造店,Supermarket,34.67517,135.53596
4007,Ezstay Osaka,セブンイレブン ハートインビエラ玉造店,Convenience Store,34.672284,135.532746
4008,Ezstay Osaka,KFC (ケンタッキーフライドチキン JR玉造駅前店),Fried Chicken Joint,34.6745010018046,135.53229671003518
4009,Ezstay Osaka,関東煮 きくや,Japanese Restaurant,34.673648830287625,135.53333555360726
4010,Ezstay Osaka,Ramen Jinsei JET600 (ラーメン人生 JET600),Ramen Restaurant,34.674236,135.534489
4011,Ezstay Osaka,Lawson (ローソン 玉造駅前店),Convenience Store,34.674447529786974,135.53347886229133
4012,Ezstay Osaka,Lawson (ローソン 森ノ宮店),Convenience Store,34.67937420173998,135.53344322218686
4013,Ezstay Osaka,7-Eleven (セブンイレブン 大阪玉造1丁目店),Convenience Store,34.67560399284612,135.53191406477663
4014,Ezstay Osaka,極楽うどんTKU,Udon Restaurant,34.67446086081108,135.53359711342102
4015,Ezstay Osaka,Matsushita Kitchen (松下キッチン),Café,34.671812877171604,135.5326856248603
4016,Ezstay Osaka,McDonald's (マクドナルド JR玉造駅店),Fast Food Restaurant,34.67391155960519,135.5330514907837
4017,Ezstay Osaka,Junkarou (純華楼),Chinese Restaurant,34.67657653210217,135.53264301790293
4018,Ezstay Osaka,Sukiya (すき家 玉造駅前店),Donburi Restaurant,34.674733,135.532304
4019,Ezstay Osaka,餃子の王将 玉造店,Chinese Restaurant,34.67366014579725,135.53190501826387
4020,Ezstay Osaka,サムライファクトリー,Motorcycle Shop,34.67288935255339,135.53623135856486
4021,Ezstay Osaka,麺喰い メン太ジスタ,Ramen Restaurant,34.67360090231285,135.53122234633585
4022,Ezstay Osaka,7-Eleven (セブンイレブン 大阪中道3丁目店),Convenience Store,34.67454605461042,135.53605025726552
4023,Ezstay Osaka,キョロちゃん,BBQ Joint,34.67963929726556,135.53438061925786
4024,Ezstay Osaka,ポプラ ホテルオークス森ノ宮店,Convenience Store,34.678352,135.534755
4025,Ezstay Osaka,Yoshinoya (吉野家 JR玉造駅店),Donburi Restaurant,34.67388848383654,135.53304059622675
4026,Ezstay Osaka,Lawson Store 100 (ローソンストア100 玉造店),Convenience Store,34.67644605073015,135.53236618638016
4027,Ezstay Osaka,うどん居酒屋 麦笑,Udon Restaurant,34.67792577781866,135.53556486513696
4028,Ezstay Osaka,TSUTAYA 玉造駅前店,Video Store,34.67469,135.53263
4029,Ezstay Osaka,MAGATAMA Cafe×Dining,Café,34.674514653405424,135.53271095367685
4030,Ezstay Osaka,大阪王将 玉造店,Chinese Restaurant,34.6739921712961,135.53339339632836
4031,Ezstay Osaka,中華そば そのだ,Ramen Restaurant,34.67425153434042,135.53342468041896
4032,Ezstay Osaka,中華そば 源さん,Ramen Restaurant,34.673982147004985,135.5364203453064
4033,Ezstay Osaka,Matsumoto Kiyoshi (マツモトキヨシ),Pharmacy,34.68000391306078,135.53390309214592
4034,Family & bAKpAK Tokyo Hostel,吉原遊廓跡,Historic Site,35.723114253413065,139.7957725582031
4035,Family & bAKpAK Tokyo Hostel,Inageya (いなげや 入谷店),Supermarket,35.72113015072659,139.78720972025252
4036,Family & bAKpAK Tokyo Hostel,Hanamasa (肉のハナマサ 千束店),Butcher,35.720754649286775,139.79171910685005
4037,Family & bAKpAK Tokyo Hostel,FamilyMart (ファミリーマート 台東吉原店),Convenience Store,35.72329591254744,139.79478120803833
4038,Family & bAKpAK Tokyo Hostel,Sukiya (すき家 台東下谷店),Donburi Restaurant,35.72685533339934,139.78899278345074
4039,Family & bAKpAK Tokyo Hostel,7-Eleven (セブンイレブン 台東三ノ輪1丁目店),Convenience Store,35.72758834036258,139.79103952646255
4040,Family & bAKpAK Tokyo Hostel,7-Eleven (セブンイレブン 浅草千束店),Convenience Store,35.72048744468751,139.79297876358032
4041,Family & bAKpAK Tokyo Hostel,7-Eleven (セブンイレブン 台東日本堤店),Convenience Store,35.726837738083944,139.79531919105477
4042,Family & bAKpAK Tokyo Hostel,7-Eleven (セブンイレブン 台東下谷3丁目店),Convenience Store,35.72683230191627,139.78827090830845
4043,Family & bAKpAK Tokyo Hostel,Lawson (ローソン 千束四丁目店),Convenience Store,35.722461513515725,139.7946365241983
4044,Family & bAKpAK Tokyo Hostel,Ministop (ミニストップ 入谷2丁目店),Convenience Store,35.7223717,139.789133
4045,Family & bAKpAK Tokyo Hostel,My Basket (まいばすけっと 竜泉1丁目店),Grocery Store,35.724520505802396,139.78935027109733
4046,Family & bAKpAK Tokyo Hostel,かがやき,Shabu-Shabu Restaurant,35.72644328176714,139.78934357954617
4047,Family & bAKpAK Tokyo Hostel,My Basket (まいばすけっと 台東下谷3丁目店),Grocery Store,35.72726104270002,139.78936442548223
4048,Family & bAKpAK Tokyo Hostel,FamilyMart (ファミリーマート 千束三丁目店),Convenience Store,35.72143425397658,139.79227167653883
4049,Family & bAKpAK Tokyo Hostel,山田屋,Soba Restaurant,35.72362388832932,139.79160748119244
4050,Family & bAKpAK Tokyo Hostel,FamilyMart (ファミリーマート 台東千束店),Convenience Store,35.7215750455997,139.79535255754513
4051,Family & bAKpAK Tokyo Hostel,1980 Yen Hotel (1泊1980円ホテル),Hostel,35.724397621758825,139.78719638762945
4052,Family & bAKpAK Tokyo Hostel,アクアプレイス旭,Bath House,35.72005914222822,139.79448444804203
4053,Family & bAKpAK Tokyo Hostel,鷲神社前交差点,Intersection,35.72267595070697,139.79101743373172
4054,Family & bAKpAK Tokyo Hostel,花園公園,Park,35.72237137684929,139.79302244271008
